Student_ID,Mathematics,English Language,Civic Education,Economics,CRS/Islam,Government,Commerce,Literature,History,Accounting,Physics,Chemistry,Biology,Geography,Computer Science
e6fdd7afdd844accb67294643f8ea40a,20,85,27,59,57,66.0,15.0,91.0,55.0,1.0,,,,,
ef0a573d53d2456d9040158728e213bc,22,51,9,2,4,,,,,,31.0,43.0,3.0,96.0,67.0
3098f7b2500e45c0b89bdf7f93e34c35,38,17,40,92,13,,,,,,100.0,94.0,79.0,86.0,55.0
fef7d9ea7f8e4483a8caaa1dc35bec2c,6,59,70,40,41,25.0,29.0,86.0,14.0,9.0,,,,,
e10b1a477fae4748b781321e83c501cb,50,30,76,10,20,61.0,94.0,16.0,51.0,15.0,,,,,
170d750705ee41d4bf53a88e4efc8248,26,96,11,31,74,,,,,,64.0,94.0,28.0,7.0,9.0
750d112e81644eeca4ab851bf1fac6e7,88,8,61,90,86,,,,,,16.0,62.0,97.0,73.0,38.0
95560a2d37134466bda06476f778c676,35,14,4,41,4,,,,,,38.0,59.0,63.0,3.0,91.0
4806f8040cf0474c8c74dc0f5a575539,12,13,67,48,1,100.0,29.0,81.0,5.0,24.0,,,,,
d7c4fe9ce1e04ffc98f6fd7f7eb162f1,29,84,78,88,17,8.0,90.0,85.0,76.0,45.0,,,,,
4926ce5f78784140ac2a4f71a77d95f1,100,22,94,1,99,39.0,37.0,86.0,63.0,86.0,,,,,
1b84edc3d8e049de8217ea0e896490ab,88,1,44,19,76,,,,,,21.0,83.0,24.0,57.0,10.0
43b47ee5e1e84e7ea2498f666e51484d,4,89,10,40,6,,,,,,88.0,14.0,50.0,10.0,16.0
673ba8bdc38c4dec9da39a73ba3df7ff,42,85,56,77,62,,,,,,17.0,83.0,12.0,23.0,89.0
0d18ab95668c44778b95017c5dae1201,47,69,1,25,24,,,,,,7.0,42.0,45.0,9.0,22.0
5cce5ba931d44e098fd33afc91fdfa4f,67,86,68,93,59,,,,,,97.0,72.0,37.0,99.0,23.0
62e7c1a612d24a0689e1cd138da00495,89,76,52,3,32,,,,,,10.0,47.0,56.0,87.0,8.0
8cc36f3bc3af4cfeb34a6ca38116e3fc,81,31,32,1,20,20.0,92.0,60.0,89.0,93.0,,,,,
9f8cc29ffd354c5f93479a3b479bc637,11,98,3,13,1,,,,,,28.0,48.0,94.0,28.0,19.0
20f0156a1e6a46289c6d52d5ae2e9af9,29,30,23,40,71,,,,,,89.0,95.0,66.0,13.0,21.0
5f89ed1264d64fbf98c01e2bf99f0704,21,75,10,41,60,,,,,,39.0,2.0,78.0,36.0,24.0
8ece112856ce4b42bc9e1dcbcb7e6268,51,31,5,22,37,,,,,,2.0,51.0,20.0,69.0,53.0
24eeb4a6c14545c79d986115f05eeefe,57,37,89,2,99,10.0,74.0,91.0,56.0,2.0,,,,,
66c14dca82554a619a3b031932f57510,37,81,26,95,7,84.0,68.0,13.0,69.0,24.0,,,,,
09f644050b9940348a4e255280051b10,77,47,62,20,99,,,,,,47.0,95.0,0.0,42.0,73.0
cdd0b4d4554247deb6adf48b2314d0c8,71,87,55,52,52,83.0,0.0,7.0,60.0,13.0,,,,,
2620f9a974fd43d184f2fd0f79474bfa,46,38,59,99,88,,,,,,64.0,100.0,87.0,62.0,27.0
23c8afdb83f84f16a4a4474c9b33e3a4,12,61,38,9,53,66.0,17.0,7.0,87.0,48.0,,,,,
518b2f219cf24859ae6e2e7253f591dc,27,45,76,48,5,,,,,,35.0,53.0,17.0,21.0,39.0
9dd2f9defd984e33a498abe92999bbef,38,99,41,42,95,11.0,34.0,96.0,94.0,61.0,,,,,
97fe56c54c9a4f2497b4c294bd44089d,91,73,83,75,36,29.0,46.0,26.0,56.0,26.0,,,,,
827c9f8cd40a45e981df6517561c9210,41,42,95,66,61,19.0,9.0,94.0,53.0,32.0,,,,,
901bcdefb56f48cebd66971e88476c56,65,24,5,71,19,63.0,66.0,8.0,9.0,33.0,,,,,
044251dbd0d44a67b9928faa4cbf131d,11,33,42,36,47,,,,,,29.0,0.0,98.0,14.0,35.0
1c0f0bdcac7e437c94cc1e2a5e4cb287,52,29,18,52,24,66.0,58.0,34.0,86.0,15.0,,,,,
4ec3f970956d40e4aaa26216fada98f5,39,21,86,47,5,65.0,96.0,83.0,47.0,29.0,,,,,
df41e335b9ae48e4a61599c8cbf81f86,41,41,50,43,63,16.0,74.0,87.0,22.0,61.0,,,,,
98cf118806d24913a1173719b023a0ea,88,63,45,28,27,6.0,91.0,68.0,64.0,57.0,,,,,
a7d4cf50f79141e583f9cd6b797ebe87,48,63,60,11,60,,,,,,73.0,75.0,55.0,38.0,7.0
9416e4dcc6b24defb8d8b7f1c86c6544,86,63,37,40,68,49.0,58.0,63.0,14.0,96.0,,,,,
0d259caab8ad4d87ba4045dd93dfd907,72,95,53,54,24,78.0,26.0,99.0,21.0,40.0,,,,,
863417182ba64db3bafeb1149561c813,13,15,74,5,11,52.0,86.0,54.0,68.0,98.0,,,,,
c64c96479ea7417cb89f7039a107cc46,81,25,29,42,64,80.0,28.0,7.0,42.0,82.0,,,,,
d25864f225d440fca1542765d756ba9c,72,18,99,34,75,54.0,37.0,78.0,85.0,78.0,,,,,
9293f70508154147be00980eae441e21,99,93,9,79,26,,,,,,42.0,83.0,88.0,74.0,66.0
30d73df71c224ceab35556a5f2bd92f2,43,20,27,97,27,50.0,11.0,4.0,62.0,58.0,,,,,
6b352f85504e4687b0e7e75604d9145e,52,42,3,89,100,61.0,92.0,44.0,45.0,9.0,,,,,
34323ec6b0c4401ca9b7c0fa26c432f6,49,17,35,100,50,,,,,,70.0,29.0,59.0,94.0,16.0
9c89d374c66445a780773e33690e7e62,54,80,84,17,34,42.0,48.0,94.0,9.0,98.0,,,,,
d92f3c1edf704b2ab8bb22a5eba742d2,49,69,70,52,5,67.0,76.0,79.0,48.0,71.0,,,,,
b4adaf890ff14a9fba370623bc5fd4dd,5,72,43,37,69,32.0,68.0,51.0,27.0,86.0,,,,,
8f9646853514489084c86c4623595fa4,19,0,78,29,74,,,,,,6.0,63.0,74.0,2.0,89.0
7a768555a9874218bf84faef5336723b,93,68,50,0,19,,,,,,65.0,18.0,13.0,71.0,63.0
f4e9573450524700a07796a38685abaa,100,89,99,23,20,,,,,,16.0,76.0,40.0,66.0,6.0
887b03e5e9804808b5ac824c2c55aef7,77,78,8,51,70,5.0,27.0,6.0,45.0,48.0,,,,,
ad05b9125ab24d4a8bd88fcd57a2be4e,69,46,38,41,23,,,,,,36.0,28.0,64.0,13.0,90.0
ae455cc6b88e430f9e1e994ac5a11f5c,10,61,54,46,80,,,,,,69.0,52.0,24.0,77.0,90.0
43ad3d62b17c4b218dbc2c1ca4afe7bd,37,16,71,27,51,,,,,,71.0,42.0,13.0,73.0,37.0
f514105831384975bbf33a349c2dfa97,13,86,24,44,19,6.0,10.0,7.0,4.0,56.0,,,,,
4c6a70f48ede444d876cf68c3f1be0d0,20,14,70,65,79,25.0,29.0,19.0,92.0,80.0,,,,,
fb756923f9104bb3b10532523990e2c9,15,13,48,92,40,,,,,,63.0,99.0,8.0,72.0,98.0
b474634949fc4cd8856bad4c4c3077c4,16,27,99,78,95,,,,,,69.0,36.0,22.0,22.0,46.0
7d2f4e58b47a4c5bb0b3901535102852,2,10,45,78,43,,,,,,37.0,57.0,57.0,16.0,44.0
8f7c1d59594b4a3abad465a15129950d,28,42,21,6,31,63.0,60.0,61.0,8.0,57.0,,,,,
b8beff3dcb9f4f6daf3a6f27ef06fccb,33,94,31,35,48,,,,,,10.0,23.0,14.0,10.0,32.0
92cf60211f33442d89ac908746015028,85,57,72,64,5,,,,,,8.0,3.0,35.0,14.0,87.0
e5508ea26133434d8b0e8eb1ad371d9e,59,26,0,45,89,,,,,,94.0,27.0,50.0,81.0,69.0
585abefbd1814f77a5001423faebcd19,81,94,37,53,13,63.0,27.0,27.0,43.0,66.0,,,,,
257f7595cdfb4db985e78b23f4613f09,21,49,41,47,95,,,,,,50.0,91.0,35.0,100.0,41.0
f48f709c49a244418ac4de854a5b1aff,26,36,25,56,41,,,,,,35.0,13.0,44.0,1.0,45.0
ec8be53758ab4778943b45e3b6d1f6bb,35,75,100,4,95,,,,,,88.0,73.0,88.0,44.0,100.0
bf51936241a64feda7edc8d8713f8f8c,97,84,16,89,55,,,,,,25.0,65.0,73.0,12.0,63.0
d3f4a49b33ba4a88b6c7d6fa7aa4f052,85,32,78,62,59,54.0,63.0,59.0,28.0,62.0,,,,,
8fe069b6eeda48028568f42689e03e22,58,0,82,95,26,,,,,,52.0,8.0,77.0,9.0,41.0
1bf645f6232442118588fc1bb2384849,82,11,0,4,66,91.0,47.0,93.0,1.0,51.0,,,,,
3d4196fe963a4617bdab07e79d9d028e,36,43,5,84,82,41.0,78.0,44.0,10.0,22.0,,,,,
e7ba26acab7a4d1c8cfef6833e11bafe,7,99,0,49,84,,,,,,76.0,93.0,22.0,89.0,49.0
3b9b2d45a35045e4b9c59df987f255d6,12,45,38,49,94,,,,,,22.0,52.0,4.0,59.0,1.0
548e1f6b69ce4e4e99a692c90d700ea4,77,47,84,6,0,86.0,53.0,89.0,9.0,86.0,,,,,
ae62990c19bd4f93b8ef7666b7a4c719,77,96,76,64,63,,,,,,30.0,14.0,99.0,6.0,30.0
f6eab3a001534221a3310a28c550eca8,22,36,12,83,51,,,,,,92.0,40.0,50.0,9.0,36.0
286ed390edd94a1aba585b278ce3e7c3,64,25,47,92,16,,,,,,95.0,27.0,34.0,85.0,100.0
e1721c83ef5e4376a723fb72682b163a,40,40,3,46,41,95.0,80.0,35.0,92.0,97.0,,,,,
a689b4247a3a40e1b9c773a0e0decc3d,61,69,39,93,20,,,,,,4.0,95.0,28.0,68.0,49.0
4988e418f6c3421881836315330f8be1,40,12,85,85,44,,,,,,76.0,22.0,33.0,37.0,55.0
0f25477da55940e78910fade52380bf2,33,31,26,31,19,,,,,,17.0,37.0,11.0,71.0,38.0
a6fd0cb116e645c084cb294fe86e8e63,75,92,76,95,47,,,,,,94.0,67.0,9.0,49.0,87.0
bd1a8f4b88ff4d40bb72c86d92fa675f,68,89,88,94,27,,,,,,3.0,85.0,81.0,1.0,24.0
098c60b3efc9409e99af6e09b91e3d6e,80,65,83,72,70,22.0,53.0,22.0,53.0,19.0,,,,,
6afa828c2cd14b9fabe5841fe9c96c52,27,21,91,26,94,,,,,,82.0,72.0,73.0,12.0,32.0
ef158d5b2d004d05966d4627e1dace6a,12,38,49,87,53,1.0,34.0,22.0,11.0,53.0,,,,,
d61169a1ff4646bf894d916deb6d2fed,76,100,90,83,54,,,,,,96.0,32.0,58.0,56.0,97.0
2fb21e667ed14aab89b7c9bc65a16fa9,72,76,60,84,95,,,,,,31.0,41.0,53.0,36.0,16.0
df4e713ef64e4dfcbfbeac7aefc59738,70,51,24,94,5,30.0,76.0,85.0,48.0,51.0,,,,,
0997623ae0724d968a1a81f5ed10f004,43,91,82,92,52,,,,,,67.0,37.0,5.0,50.0,74.0
9a4ffc0c916542ed8c636e95025f5543,47,19,78,78,85,17.0,77.0,29.0,66.0,12.0,,,,,
55c551fcfba54cc8adaf37661b780ede,65,62,98,68,70,43.0,40.0,62.0,54.0,78.0,,,,,
a42d0cd7fd354f6ab450388748d90846,64,72,74,97,60,,,,,,72.0,83.0,100.0,87.0,48.0
e3a68a707e714b558639bd418b15bd94,100,51,23,94,42,77.0,27.0,4.0,26.0,13.0,,,,,
811414f8d9df4d0ea25aed6cf0458043,84,44,84,53,83,45.0,62.0,93.0,88.0,74.0,,,,,
cf0e6d2b315c467a85d8a6ad77d0359e,37,39,46,60,61,93.0,78.0,75.0,63.0,96.0,,,,,
bb2aa1462999494c94a7b69b1cd66b09,78,86,88,92,46,58.0,46.0,26.0,3.0,88.0,,,,,
b7f60cdf41dc4c60a5f60735757b6b29,73,33,86,85,46,47.0,11.0,27.0,82.0,28.0,,,,,
564cfbd2bc924d81839b058c2faabe0b,56,41,36,94,27,,,,,,41.0,95.0,52.0,70.0,80.0
aca58d95915a4c308b86b5a1ca6fbff8,31,51,66,100,48,,,,,,40.0,35.0,74.0,38.0,46.0
9c6783932ced4c0db17304b5c1dd484a,50,78,10,64,97,81.0,33.0,35.0,73.0,30.0,,,,,
67ce378fe5a4483ba383889adb2c6ac8,48,7,15,18,49,59.0,99.0,74.0,91.0,29.0,,,,,
53f3007383e94ef4ad7df5d0d3b59af7,95,59,35,57,59,76.0,61.0,29.0,24.0,75.0,,,,,
186b2880ab544a15a69d01ff1634725b,1,8,72,0,75,3.0,34.0,15.0,15.0,29.0,,,,,
7a3a6e9623ff43d3bb4fb88a2f4dd219,79,88,53,44,77,,,,,,65.0,68.0,13.0,71.0,54.0
01bf9e733f804385af9240b652d78f10,59,66,13,36,70,,,,,,53.0,82.0,11.0,45.0,77.0
725d42593c4b4eeca231ee7342c2d2eb,86,72,51,25,33,,,,,,55.0,72.0,68.0,3.0,68.0
546252e7f43b40528459bd6ec0f63229,86,45,52,37,27,79.0,35.0,33.0,57.0,60.0,,,,,
92a81713b90e444b951c25d54d4c5280,39,68,22,58,45,17.0,38.0,39.0,73.0,35.0,,,,,
5c0b9b10a7574b1082f525b902ed73ce,73,8,72,77,1,,,,,,31.0,11.0,75.0,22.0,35.0
aaf407f70fe74149bc7e5368b1594847,43,57,26,65,4,23.0,49.0,90.0,43.0,23.0,,,,,
28e333b64e8a4c4bb72420411e43fbd2,20,21,3,71,68,48.0,68.0,54.0,35.0,63.0,,,,,
ec50ace480a54e65afa2855967c96204,51,92,77,85,41,,,,,,77.0,45.0,72.0,5.0,13.0
c5144d98b41c404fa346f415e5267a2b,9,8,20,59,96,,,,,,81.0,100.0,42.0,36.0,93.0
a38295d31e0e4546b0b6dedf4f9c4027,24,89,73,46,76,,,,,,20.0,74.0,45.0,2.0,42.0
5e175b664b87459fb0cd7f05ea87855e,60,49,77,63,26,6.0,79.0,36.0,55.0,85.0,,,,,
f515949438184fd3b889936a9d5817e8,95,9,41,66,0,,,,,,60.0,15.0,32.0,21.0,2.0
74797b6127374b52ba6a210722319050,71,22,62,68,51,41.0,42.0,3.0,65.0,60.0,,,,,
5fa5e0aa9b114530bd247c11bf6b8cdf,76,68,11,10,25,88.0,80.0,48.0,42.0,6.0,,,,,
e9ad0e9b8c9a41e9b3b263376a74dbb7,28,61,27,98,11,,,,,,60.0,10.0,92.0,15.0,0.0
cd4f8b2b899a425281e1b94a78883058,35,67,5,24,51,68.0,80.0,41.0,49.0,32.0,,,,,
c3093b6e37e942e2935ac07aaa0217d0,22,99,38,70,82,,,,,,71.0,31.0,46.0,32.0,69.0
98874bfec1364c65ae2ae3413f59e4f2,71,51,33,98,66,51.0,68.0,76.0,10.0,1.0,,,,,
86879aa914f543d089912032df85c777,28,83,94,24,42,,,,,,5.0,44.0,85.0,53.0,70.0
5c9deee0b42a445687365a84725e134d,41,64,18,21,76,,,,,,100.0,53.0,0.0,14.0,94.0
1cb9b73a906d4c8caad08c8913fe8a29,75,50,44,3,29,,,,,,100.0,94.0,26.0,0.0,92.0
e723ada38c324db2942a895e0fcf601f,24,46,58,40,12,86.0,0.0,36.0,13.0,40.0,,,,,
89628f6e929c43b3b3c08bf18167999f,88,87,64,59,20,48.0,89.0,62.0,94.0,37.0,,,,,
dabf984e53ff4461aa1f1b61265cb9d9,85,61,9,53,82,,,,,,90.0,29.0,77.0,0.0,25.0
ae27d4321dc147ebb11c767385351a69,92,77,6,99,28,,,,,,82.0,90.0,92.0,29.0,41.0
7d23d47995494a82b787ef8d3495311e,70,72,70,53,37,,,,,,25.0,49.0,49.0,6.0,13.0
720b274b82a74586a61d9cde1747f387,5,84,79,7,54,95.0,29.0,68.0,2.0,18.0,,,,,
21c71aa3741443b58e3e25f2cf0671c7,4,2,11,27,37,95.0,53.0,76.0,60.0,38.0,,,,,
905c7bdd74f04eaeaa5943ce836435e3,14,28,20,46,87,36.0,17.0,62.0,64.0,52.0,,,,,
ac3a812f765e4cb58f0d55400ec7d662,30,34,53,19,77,,,,,,89.0,100.0,95.0,3.0,94.0
0592bfa5b928423f8ee4334ece920136,7,43,68,81,58,,,,,,59.0,49.0,23.0,18.0,38.0
00c59f30d103442481241bb4655ce508,87,59,11,4,57,23.0,51.0,78.0,0.0,87.0,,,,,
12b2102d940c4503b7c86152beed0af9,9,8,87,9,14,30.0,43.0,34.0,24.0,57.0,,,,,
b34c6c7358334b30ac776e950b981ccd,22,79,3,10,23,16.0,35.0,6.0,0.0,14.0,,,,,
0f6ce9bffe7e43628a89b0f0105291d3,46,54,69,43,48,29.0,92.0,36.0,36.0,46.0,,,,,
fc737d9211ab4d11a4eb8000ef40d162,26,47,48,24,12,4.0,18.0,76.0,24.0,33.0,,,,,
497ec6d1081f46dcb8d9a88aef0bea4f,76,65,33,55,67,48.0,14.0,52.0,97.0,48.0,,,,,
22ab7752c4db4a62ae13418d68ab80ea,48,77,30,74,49,,,,,,9.0,72.0,82.0,71.0,54.0
bab2b77dfa744cc8a43afb7ac40d4874,81,73,12,26,43,,,,,,24.0,58.0,75.0,65.0,80.0
5fdcabbf6b9c471cb6ba745ba55871e3,23,10,40,77,32,89.0,75.0,79.0,0.0,60.0,,,,,
72d3545861ea4f30a42e707afe2bd987,5,21,1,11,25,,,,,,22.0,26.0,6.0,88.0,21.0
60a399d4e8214716aac80da1de9f6f5b,3,63,38,73,35,,,,,,20.0,90.0,89.0,40.0,52.0
f6d22a7baec74a82948b4376602a4e57,24,44,61,84,2,,,,,,82.0,8.0,17.0,22.0,91.0
220b9ea98a0f45089fe2c0a0a96b3c42,38,51,57,98,56,49.0,21.0,20.0,17.0,42.0,,,,,
1e5ebe54590742999c3bbdd8a74e02a9,4,42,62,57,45,28.0,19.0,53.0,93.0,100.0,,,,,
649f7d88898945abbe2b34d82db0728d,34,13,81,8,44,,,,,,47.0,67.0,23.0,35.0,47.0
fa8dae42ba544920a099d18087623997,15,42,19,62,34,,,,,,1.0,65.0,90.0,10.0,4.0
c194f97f00e3402695b6de85390239d9,43,9,80,84,14,,,,,,55.0,67.0,47.0,98.0,31.0
76876c624c61445eba7e5d9405d1fb63,2,47,52,67,57,,,,,,26.0,22.0,71.0,11.0,11.0
6c93a7918b604511b8168aebac6a7c85,90,60,50,18,65,17.0,11.0,39.0,15.0,21.0,,,,,
3acb43a3d2c74ffba118433b882ccd1e,26,29,67,86,75,35.0,71.0,28.0,84.0,33.0,,,,,
27b608dc589d4cb0b5eb89c23f5cf2f3,99,14,69,7,82,,,,,,83.0,2.0,20.0,39.0,62.0
e00da49deffa4002b040413c4690fb15,39,60,47,17,32,73.0,48.0,87.0,23.0,48.0,,,,,
083f64c31ce342f883f725feb99b2b5a,60,2,91,66,52,5.0,84.0,72.0,22.0,71.0,,,,,
9d6b9b626b534a19a902b73fcf39f648,42,16,37,70,56,,,,,,99.0,46.0,42.0,51.0,20.0
e39836bbe23d4faaafad49e9c41c147e,46,32,43,53,73,11.0,59.0,36.0,51.0,65.0,,,,,
1139fa1234c143eabd9c4e6404015ced,37,24,6,13,96,90.0,42.0,12.0,14.0,71.0,,,,,
7249f62c08984462980cb95c19d45deb,59,84,98,100,40,48.0,55.0,61.0,57.0,34.0,,,,,
df495037b40a4181ac09bdb799086e47,54,2,22,44,43,,,,,,83.0,4.0,66.0,12.0,90.0
0b531932bd9449aabea6e5b20c760d28,25,34,68,88,69,,,,,,11.0,94.0,79.0,92.0,24.0
8a2db2e63bfd48a6b05fddf566fadca0,94,18,58,85,90,16.0,76.0,0.0,83.0,98.0,,,,,
c6ac1b04dd1d4cd1811f6bf5379ef467,21,24,0,66,13,75.0,58.0,98.0,85.0,61.0,,,,,
fe54ee4b80ff4173a3dfecd70e731dd7,65,59,63,61,100,,,,,,11.0,92.0,90.0,31.0,23.0
ea98fef8d0d74e37bbf2025f4a0d2b73,18,100,73,7,68,24.0,3.0,53.0,34.0,21.0,,,,,
93d563ae51a34c26937bf79bbb44badc,60,79,61,49,25,88.0,39.0,65.0,56.0,67.0,,,,,
d18183d1ac2b4cfc85c51060991121e7,19,98,87,69,96,,,,,,52.0,14.0,28.0,98.0,14.0
e05277394d404f1bbca5be2952171bf3,79,87,16,32,70,45.0,40.0,52.0,42.0,20.0,,,,,
8570b59fa9034e67bc568b5324acb722,88,28,36,83,97,,,,,,80.0,75.0,6.0,25.0,95.0
46707cd64ced4164a9df14e9389641dd,10,66,12,57,87,,,,,,0.0,82.0,83.0,19.0,71.0
97777f10f2d2493f8e85140d0f9aeb70,15,68,30,5,26,,,,,,35.0,90.0,73.0,78.0,58.0
2cd58759e95d4761bc36dc59e134edfc,22,31,48,61,85,,,,,,37.0,98.0,66.0,97.0,94.0
8e4c3ab56d5d4477adc29178a0411612,14,91,80,39,54,,,,,,10.0,12.0,67.0,73.0,67.0
582b91eef8e8435b8c00988a7ee1011a,75,63,12,5,41,,,,,,87.0,96.0,45.0,13.0,43.0
61935990abdd4a8fa4b05c89f10bce9c,47,40,65,69,83,,,,,,81.0,69.0,55.0,6.0,81.0
b2414482519844d886433603c92a7d7c,89,80,46,89,1,,,,,,49.0,85.0,74.0,26.0,71.0
4cc57e0d26334018a883ac6e6a944054,28,7,35,96,32,100.0,35.0,88.0,84.0,66.0,,,,,
89b5aab0c12149dbaf12b150605fb1eb,6,26,60,83,56,,,,,,87.0,52.0,55.0,53.0,94.0
39b02e2ad96e484fbdb0174e7938878a,31,89,51,28,6,54.0,56.0,88.0,19.0,37.0,,,,,
24f43c62b52340de9b87d29c4cfd0fc1,57,0,60,6,5,,,,,,14.0,96.0,69.0,21.0,34.0
0ec0713dea2c4a51b688d11fce4758be,41,80,10,40,71,,,,,,90.0,55.0,10.0,6.0,25.0
6aa0426df7c045f7a9a53b4f8ff8869d,47,69,58,39,60,6.0,35.0,33.0,45.0,83.0,,,,,
636f6e5c2253470687ad8b268eaa5841,44,79,99,21,66,,,,,,13.0,52.0,39.0,89.0,99.0
548c1d84340d4049814765063e2bf9c9,30,12,60,93,8,,,,,,35.0,8.0,83.0,89.0,26.0
73253aa3ec174298943df5b3a58e83dd,9,54,2,69,61,24.0,5.0,7.0,27.0,1.0,,,,,
891f691217ab48639efeef4fd8ddbbc0,1,66,79,50,47,,,,,,34.0,12.0,67.0,51.0,70.0
0d31812e30c347569453f867b97e6224,75,4,41,51,29,,,,,,43.0,73.0,46.0,42.0,24.0
9adf4709ac754344a08e149e44b9e602,95,49,46,39,27,,,,,,40.0,33.0,96.0,97.0,65.0
12a1fe7ddfa547228a1fc9df9a591974,61,27,71,79,34,,,,,,72.0,40.0,84.0,33.0,57.0
966be275c2fe49548dfd9531302b7831,7,9,58,88,90,,,,,,80.0,49.0,24.0,83.0,92.0
378e65108f10433eabe42e7db96c1163,60,3,80,83,20,,,,,,66.0,6.0,28.0,15.0,21.0
e8334da5de954695b579c1437ab99428,0,37,94,96,35,72.0,15.0,7.0,12.0,78.0,,,,,
e8b3d763f4ff4f3a8d9dbaeb553d2625,99,47,90,61,40,,,,,,35.0,31.0,67.0,27.0,63.0
30a5648eefe943d0b63908bf03ece8ff,36,33,12,15,98,,,,,,76.0,6.0,31.0,0.0,61.0
bf337a151e084f20bdd151b0f64ab6ec,58,72,34,5,0,,,,,,47.0,59.0,51.0,36.0,23.0
ea18d32c7a9a4ef5811bd1c4ffe3f366,47,19,46,40,14,,,,,,43.0,60.0,84.0,42.0,29.0
b42a2d939aba4f15b21490623e1a963e,93,55,13,6,74,,,,,,47.0,10.0,83.0,42.0,54.0
3d44cb2cea454a41a589ada1345af934,31,12,28,9,95,,,,,,66.0,2.0,49.0,100.0,47.0
48769153c68843fe92555c758d55119e,56,19,3,16,82,20.0,31.0,52.0,63.0,61.0,,,,,
a6129a1c889d4b76b75c30b561730c48,40,84,56,44,36,99.0,39.0,42.0,0.0,93.0,,,,,
5c11ab6d42f543f58ef4c34d5bf86f3c,99,89,93,31,79,,,,,,63.0,25.0,78.0,1.0,82.0
774c0afa7f4d408ca1fff6c08347f1da,6,11,64,96,4,89.0,50.0,24.0,98.0,31.0,,,,,
b8f0188efb374fae8d8563ca193e638d,25,40,99,74,59,11.0,89.0,3.0,34.0,12.0,,,,,
51facefad6f84f7a82fa1da878308631,49,36,21,12,22,,,,,,86.0,33.0,3.0,11.0,17.0
501ba8515ee64495b40029c3ea11905b,47,51,11,63,100,,,,,,75.0,78.0,5.0,75.0,71.0
dd34aa1890014ed48bb401e769f753f1,33,85,64,72,52,19.0,24.0,74.0,18.0,84.0,,,,,
0426fcc9255b40e2bdc2b74b38a56b49,37,35,3,87,75,91.0,77.0,36.0,56.0,29.0,,,,,
95831d58ef4c41198da5d39b42c21797,28,59,22,53,9,38.0,9.0,48.0,23.0,1.0,,,,,
4b91b8cb6ae64582b852b3cd9442b5e6,78,60,38,20,79,,,,,,1.0,42.0,16.0,4.0,64.0
3ae2802354724d2db2399ffb27046f25,99,32,45,79,38,98.0,37.0,66.0,24.0,87.0,,,,,
3ee82983d557424191ddb9bf613d2de9,21,64,80,76,49,65.0,91.0,70.0,10.0,33.0,,,,,
f186e47aa79443208cf6e8b87fd238c3,58,8,50,10,50,,,,,,27.0,24.0,89.0,1.0,29.0
c36b9a0a41e04a89966a9ce7af521b94,2,0,82,71,74,74.0,92.0,64.0,23.0,42.0,,,,,
b93b17fbf76d45fdbd1645a0d253d966,7,77,3,73,76,7.0,26.0,72.0,22.0,44.0,,,,,
75f8e3a87d974c0fbd5609c4a4461663,36,68,81,24,24,57.0,39.0,50.0,56.0,55.0,,,,,
5a2837b2cb8343f2bb96f6022b115c36,0,4,6,100,84,77.0,99.0,31.0,83.0,64.0,,,,,
8bea75c1b86647aaa3d4526b2b54ff7a,53,67,26,6,31,,,,,,60.0,75.0,3.0,6.0,28.0
e3ad64d4eab94b02af1dc1217d024c6d,94,7,31,65,29,,,,,,64.0,97.0,91.0,56.0,42.0
f50d7a37a44d4fecbd85d7fa8ac97b01,3,71,2,26,61,7.0,33.0,27.0,60.0,27.0,,,,,
d6cd315508a84c7f862138ad0f09105c,9,68,77,96,100,,,,,,5.0,55.0,83.0,58.0,71.0
d1682e09f1f7490493075157d8c128e7,93,59,13,74,64,,,,,,43.0,52.0,96.0,41.0,87.0
01a25ed1c3ab45f18c6b7074ab102c9b,42,13,96,91,49,,,,,,8.0,79.0,61.0,73.0,11.0
a175a9c3d7b142a9a332a50e6992896e,38,60,53,37,65,,,,,,29.0,90.0,26.0,67.0,28.0
26a9e100b509409b916658ce3b3f3800,53,47,39,0,4,,,,,,33.0,26.0,33.0,52.0,12.0
74bd0c9381774661b7fe032c02571851,13,62,27,42,14,,,,,,88.0,0.0,90.0,58.0,72.0
a3422e509e2a43248f79a8a75f8a14bd,8,63,57,22,6,3.0,49.0,31.0,7.0,72.0,,,,,
e9aa144b9dd44675af145064aab07015,7,67,92,53,15,61.0,12.0,88.0,47.0,8.0,,,,,
0406ff447ce44679a8c6dbc07bb3447b,98,100,96,6,56,,,,,,64.0,64.0,100.0,63.0,50.0
694d7b008d384327883f13c601b158e9,76,10,8,21,87,,,,,,70.0,21.0,37.0,38.0,3.0
b8e19f5687874a2184482a220308aa5e,30,56,92,91,40,92.0,81.0,19.0,95.0,98.0,,,,,
49646b96fa3c4628892621df465568b7,4,97,6,36,70,62.0,60.0,79.0,83.0,34.0,,,,,
b2a6e468d02b424380913ac10463750e,81,72,88,68,26,,,,,,6.0,52.0,51.0,85.0,99.0
f090f5a0ce614199ae3a0ba8ac8d6c7d,30,83,42,64,1,,,,,,48.0,94.0,19.0,83.0,13.0
eb053fc41b654dabade46e91e8e6e840,81,72,7,55,3,62.0,64.0,17.0,50.0,28.0,,,,,
3db02235261e4555863e1f2a18a806ef,17,84,44,39,42,,,,,,6.0,80.0,70.0,53.0,39.0
